time                     signal
2.480601559274500545e+01 9.770549411709651411e-01
2.481229877805218820e+01 9.815110339916528481e-01
2.481858196335936739e+01 9.859593070419844230e-01
2.482486514866654659e+01 9.904076059400942489e-01
2.483114833397372578e+01 9.948640853737895640e-01
2.483743151928090498e+01 9.993370975590579741e-01
2.484371470458808417e+01 1.003835073657034505e+00
2.484999788989526337e+01 1.008366399481010367e+00
2.485628107520244257e+01 1.012939286926340055e+00
2.486256426050962531e+01 1.017561642640597563e+00
2.486884744581680451e+01 1.022240935517655380e+00
2.487513063112398370e+01 1.026984064646577766e+00
2.488141381643116290e+01 1.031797229373189628e+00
2.488769700173834210e+01 1.036685803138713613e+00
2.489398018704552129e+01 1.041654212745200203e+00
2.490026337235270049e+01 1.046705824661878559e+00
2.490654655765987968e+01 1.051842839930011930e+00
2.491282974296706243e+01 1.057066199146974528e+00
2.491911292827424163e+01 1.062375498913711525e+00
2.492539611358142082e+01 1.067768921014671690e+00
2.493167929888859646e+01 1.073243175466660704e+00
2.493796248419577566e+01 1.078793458424802454e+00
2.494424566950295841e+01 1.084413425771116657e+00
2.495052885481013760e+01 1.090095183036496662e+00
2.495681204011731680e+01 1.095829292121802245e+00
2.496309522542449599e+01 1.101604795090791233e+00
2.496937841073167519e+01 1.107409255109083279e+00
2.497566159603885438e+01 1.113228814401523215e+00
2.498194478134603358e+01 1.119048268897852028e+00
2.498822796665321277e+01 1.124851159035951786e+00
2.499451115196039552e+01 1.130619875995602763e+00
2.500079433726757472e+01 1.136335782446164178e+00
2.500707752257475391e+01 1.141979346711373910e+00
2.501336070788193311e+01 1.147530289085539446e+00
2.501964389318911230e+01 1.152967738880426918e+00
2.502592707849629150e+01 1.158270400642658515e+00
2.503221026380347070e+01 1.163416727859556188e+00
2.503849344911064989e+01 1.168385102368604045e+00
2.504477663441783264e+01 1.173154017603423638e+00
2.505105981972501183e+01 1.177702263748512834e+00
2.505734300503219103e+01 1.182009112836899911e+00
2.506362619033937023e+01 1.186054501809722383e+00
2.506990937564654942e+01 1.189819211565122048e+00
2.507619256095372862e+01 1.193285040055486856e+00
2.508247574626090781e+01 1.196434967546846417e+00
2.508875893156808701e+01 1.199253312231515212e+00
2.509504211687526976e+01 1.201725874483990708e+00
2.510132530218244895e+01 1.203840068169563571e+00
2.510760848748962815e+01 1.205585037553673633e+00
2.511389167279680379e+01 1.206951758516047191e+00
2.512017485810398654e+01 1.207933122945394011e+00
2.512645804341116573e+01 1.208524005375646748e+00
2.513274122871834493e+01 1.208721311121388364e+00
2.513902441402552768e+01 1.208524005375646748e+00
2.514530759933270332e+01 1.207933122945394455e+00
2.515159078463988607e+01 1.206951758516047635e+00
2.515787396994706526e+01 1.205585037553673411e+00
2.516415715525424091e+01 1.203840068169563793e+00
2.517044034056142365e+01 1.201725874483989598e+00
2.517672352586859930e+01 1.199253312231517432e+00
2.518300671117578204e+01 1.196434967546847528e+00
2.518928989648296479e+01 1.193285040055485968e+00
2.519557308179014044e+01 1.189819211565123158e+00
2.520185626709731963e+01 1.186054501809723494e+00
2.520813945240450238e+01 1.182009112836899023e+00
2.521442263771167802e+01 1.177702263748514611e+00
2.522070582301886077e+01 1.173154017603422972e+00
2.522698900832603641e+01 1.168385102368608486e+00
2.523327219363321916e+01 1.163416727859557964e+00
2.523955537894039836e+01 1.158270400642660292e+00
2.524583856424757755e+01 1.152967738880429138e+00
2.525212174955475675e+01 1.147530289085541000e+00
2.525840493486193949e+01 1.141979346711371912e+00
2.526468812016911514e+01 1.136335782446165954e+00
2.527097130547629789e+01 1.130619875995601875e+00
2.527725449078347353e+01 1.124851159035956893e+00
2.528353767609065628e+01 1.119048268897853804e+00
2.528982086139783547e+01 1.113228814401524769e+00
2.529610404670501467e+01 1.107409255109085722e+00
2.530238723201219386e+01 1.101604795090793010e+00
2.530867041731937661e+01 1.095829292121800247e+00
2.531495360262655225e+01 1.090095183036498216e+00
2.532123678793373500e+01 1.084413425771115325e+00
2.532751997324091064e+01 1.078793458424806895e+00
2.533380315854809339e+01 1.073243175466662924e+00
2.534008634385527259e+01 1.067768921014671024e+00
2.534636952916244823e+01 1.062375498913713301e+00
2.535265271446963098e+01 1.057066199146972751e+00
2.535893589977681373e+01 1.051842839930011042e+00
2.536521908508398937e+01 1.046705824661880335e+00
2.537150227039117212e+01 1.041654212745198649e+00
2.537778545569834776e+01 1.036685803138714723e+00
2.538406864100552696e+01 1.031797229373191405e+00
2.539035182631270970e+01 1.026984064646576877e+00
2.539663501161988535e+01 1.022240935517657157e+00
2.540291819692706810e+01 1.017561642640596231e+00
2.540920138223425084e+01 1.012939286926338944e+00
2.541548456754142649e+01 1.008366399481011477e+00
2.542176775284860923e+01 1.003835073657033172e+00
2.542805093815578488e+01 9.993370975590594174e-01
2.543433412346296407e+01 9.948640853737907852e-01
2.544061730877014682e+01 9.904076059400930276e-01
2.544690049407732246e+01 9.859593070419858662e-01
2.545318367938450521e+01 9.815110339916519600e-01
2.545946686469168796e+01 9.770549411709646970e-01
2.546575004999886360e+01 9.725835953164068126e-01
2.547203323530604280e+01 9.680900694625740321e-01
2.547831642061322199e+01 9.635680266012756068e-01
2.548459960592040119e+01 9.590117922647577453e-01
2.549088279122758394e+01 9.544164154008910605e-01
2.549716597653475958e+01 9.497777170727929041e-01
2.550344916184194233e+01 9.450923266831852132e-01
2.550973234714912152e+01 9.403577055928377115e-01
2.551601553245630072e+01 9.355721581698617229e-01
2.552229871776347991e+01 9.307348304710727493e-01
2.552858190307065556e+01 9.258456969151680482e-01
2.553486508837783830e+01 9.209055354586818121e-01
2.554114827368502105e+01 9.159158919274245081e-01
2.554743145899219670e+01 9.108790342865027423e-01
2.555371464429937944e+01 9.057978977499451245e-01
2.555999782960655864e+01 9.006760217345788355e-01
2.556628101491373783e+01 8.955174797509981577e-01
2.557256420022091703e+01 8.903268033967750572e-01
2.557884738552809267e+01 8.851089016719638769e-01
2.558513057083527542e+01 8.798689768746297268e-01
2.559141375614245817e+01 8.746124383541171721e-01
2.559769694144963381e+01 8.693448154017479057e-01
2.560398012675681656e+01 8.640716705434962064e-01
2.561026331206399576e+01 8.587985144668585091e-01
2.561654649737117140e+01 8.535307237653046997e-01
2.562282968267835415e+01 8.482734626198471517e-01
2.562911286798552979e+01 8.430316094588539144e-01
2.563539605329271254e+01 8.378096895457002313e-01
2.564167923859989529e+01 8.326118143412181150e-01
2.564796242390707093e+01 8.274416283747105805e-01
2.565424560921425012e+01 8.223022642363083667e-01
2.566052879452143287e+01 8.171963061758471536e-01
2.566681197982860851e+01 8.121257626610732805e-01
2.567309516513579126e+01 8.070920481132012325e-01
2.567937835044296691e+01 8.020959739022162083e-01
2.568566153575014965e+01 7.971377485495522164e-01
2.569194472105733240e+01 7.922169869545311327e-01
2.569822790636450804e+01 7.873327283339115468e-01
2.570451109167168724e+01 7.824834624438125052e-01
2.571079427697886999e+01 7.776671635411395167e-01
2.571707746228604563e+01 7.728813314389474387e-01
2.572336064759322838e+01 7.681230389185170759e-01
2.572964383290040402e+01 7.633889846813419755e-01
2.573592701820758677e+01 7.586755509572538081e-01
2.574221020351476596e+01 7.539788648322544029e-01
2.574849338882194516e+01 7.492948623206115988e-01
2.575477657412912436e+01 7.446193541820101958e-01
2.576105975943630000e+01 7.399480924751586919e-01
2.576734294474348275e+01 7.352768368447513136e-01
2.577362613005066549e+01 7.306014195586730819e-01
2.577990931535784114e+01 7.259178083460618991e-01
2.578619250066502389e+01 7.212221661341294832e-01
2.579247568597220308e+01 7.165109068412218729e-01
2.579875887127937872e+01 7.117807464544411156e-01
2.580504205658656147e+01 7.070287487015894934e-01
2.581132524189373711e+01 7.022523647172208561e-01
2.581760842720091986e+01 6.974494662002128642e-01
2.582389161250810261e+01 6.926183716641506338e-01
2.583017479781527825e+01 6.877578654896358001e-01
2.583645798312245745e+01 6.828672095987241564e-01
2.584274116842964020e+01 6.779461476837232992e-01
2.584902435373681584e+01 6.729949020340737498e-01
2.585530753904399859e+01 6.680141631145217751e-01
2.586159072435117423e+01 6.630050721537211755e-01
2.586787390965835698e+01 6.579691971027408215e-01
2.587415709496553973e+01 6.529085024173553187e-01
2.588044028027271537e+01 6.478253132038139794e-01
2.588672346557989457e+01 6.427222743451337372e-01
2.589300665088707731e+01 6.376023052920080092e-01
2.589928983619425296e+01 6.324685512583846370e-01
2.590557302150143570e+01 6.273243316064044395e-01
2.591185620680861135e+01 6.221730862377493620e-01
2.591813939211579410e+01 6.170183208280615172e-01
2.592442257742297329e+01 6.118635517486090691e-01
2.593070576273015249e+01 6.067122515136106342e-01
2.593698894803733168e+01 6.015677955740673655e-01
2.594327213334451443e+01 5.964334112489269035e-01
2.594955531865169007e+01 5.913121295432537394e-01
2.595583850395887282e+01 5.862067405509477913e-01
2.596212168926604846e+01 5.811197530779526055e-01
2.596840487457323121e+01 5.760533590509766544e-01
2.597468805988041041e+01 5.710094031987487107e-01
2.598097124518758605e+01 5.659893584077654305e-01
2.598725443049476880e+01 5.609943070648584218e-01
2.599353761580195155e+01 5.560249286051575091e-01
2.599982080110912719e+01 5.510814933880637811e-01
2.600610398641630994e+01 5.461638629271136081e-01
2.601238717172348558e+01 5.412714964034126552e-01
2.601867035703066833e+01 5.364034632978809114e-01
2.602495354233784752e+01 5.315584618870475841e-01
2.603123672764502317e+01 5.267348432606192565e-01
2.603751991295220591e+01 5.219306404391403920e-01
2.604380309825938866e+01 5.171436020968553926e-01
2.605008628356656430e+01 5.123712303298044723e-01
2.605636946887374705e+01 5.076108218533215144e-01
2.606265265418092270e+01 5.028595119668944902e-01
2.606893583948810189e+01 4.981143205883210023e-01
2.607521902479528464e+01 4.933721996343257143e-01
2.608150221010246028e+01 4.886300810107000459e-01
2.608778539540964303e+01 4.838849244723366638e-01
2.609406858071682578e+01 4.791337646221605073e-01
2.610035176602400142e+01 4.743737563371239752e-01
2.610663495133118062e+01 4.696022179396076024e-01
2.611291813663835981e+01 4.648166714725510684e-01
2.611920132194553901e+01 4.600148794859512114e-01
2.612548450725272176e+01 4.551948778003629403e-01
2.613176769255989740e+01 4.503550037785692406e-01
2.613805087786708015e+01 4.454939197086464353e-01
2.614433406317426289e+01 4.406106309793044185e-01
2.615061724848143854e+01 4.357044988100385319e-01
2.615690043378861773e+01 4.307752473834615126e-01
2.616318361909579693e+01 4.258229653136907378e-01
2.616946680440297612e+01 4.208481014712902590e-01
2.617574998971015887e+01 4.158514552713261092e-01
2.618203317501733451e+01 4.108341616146379272e-01
2.618831636032451726e+01 4.057976707525691729e-01
2.619459954563169646e+01 4.007437234210972643e-01
2.620088273093887565e+01 3.956743216597900514e-01
2.620716591624605485e+01 3.905916957942817125e-01
2.621344910155323049e+01 3.854982681160948887e-01
2.621973228686041324e+01 3.803966138405282527e-01
2.622601547216759599e+01 3.752894199611404025e-01
2.623229865747477163e+01 3.701794426473052901e-01
2.623858184278195438e+01 3.650694638495706745e-01
2.624486502808913357e+01 3.599622477854271252e-01
2.625114821339630922e+01 3.548604979756295741e-01
2.625743139870349196e+01 3.497668154888002867e-01
2.626371458401066761e+01 3.446836590295809244e-01
2.626999776931785036e+01 3.396133074734637991e-01
2.627628095462503310e+01 3.345578254107369753e-01
2.628256413993220875e+01 3.295190322123975335e-01
2.628884732523939149e+01 3.244984750742532231e-01
2.629513051054657069e+01 3.194974064319895390e-01
2.630141369585374633e+01 3.145167660707171020e-01
2.630769688116092908e+01 3.095571681790851848e-01
2.631398006646810472e+01 3.046188935208850590e-01
2.632026325177528747e+01 2.997018868176728468e-01
2.632654643708247022e+01 2.948057593558568446e-01
2.633282962238964586e+01 2.899297967512763363e-01
2.633911280769682506e+01 2.850729717257698970e-01
2.634539599300400781e+01 2.802339616740886497e-01
2.635167917831118345e+01 2.754111707270188170e-01
2.635796236361836620e+01 2.706027559490869483e-01
2.636424554892554184e+01 2.658066572475279998e-01
2.637052873423272459e+01 2.610206305140080896e-01
2.637681191953990378e+01 2.562422834733784072e-01
2.638309510484708298e+01 2.514691136741966093e-01
2.638937829015426217e+01 2.466985480255722840e-01
2.639566147546144492e+01 2.419279832634622096e-01
2.640194466076862057e+01 2.371548267179175162e-01
2.640822784607580331e+01 2.323765367505844504e-01
2.641451103138297896e+01 2.275906622394888446e-01
2.642079421669016170e+01 2.227948805049012881e-01
2.642707740199734090e+01 2.179870330966207914e-01
2.643336058730452010e+01 2.131651588976956613e-01
2.643964377261169929e+01 2.083275240430562392e-01
2.644592695791888204e+01 2.034726482020611793e-01
2.645221014322605768e+01 1.985993268315031368e-01
2.645849332853324043e+01 1.937066490687382736e-01
2.646477651384041607e+01 1.887940110029238394e-01
2.647105969914759882e+01 1.838611241339193902e-01
2.647734288445477802e+01 1.789080189033365464e-01
2.648362606976195366e+01 1.739350432580127059e-01
2.648990925506913641e+01 1.689428562829566050e-01
2.649619244037631915e+01 1.639324170163745653e-01
2.650247562568349480e+01 1.589049686332066891e-01
2.650875881099067755e+01 1.538620182543496140e-01
2.651504199629785319e+01 1.488053127054294322e-01
2.652132518160503238e+01 1.437368106102633880e-01
2.652760836691221513e+01 1.386586512598962928e-01
2.653389155221939077e+01 1.335731207463713710e-01
2.654017473752657352e+01 1.284826158914928740e-01
2.654645792283374917e+01 1.233896065336733822e-01
2.655274110814093191e+01 1.182965967597372492e-01
2.655902429344811466e+01 1.132060856839255114e-01
2.656530747875529030e+01 1.081205283817883028e-01
2.657159066406246950e+01 1.030422975832864241e-01
2.657787384936965225e+01 9.797364671661125402e-02
2.658415703467682789e+01 9.291667487227897593e-02
2.659044021998401064e+01 8.787329422655271172e-02
2.659672340529118628e+01 8.284520042467766188e-02
2.660300659059836903e+01 7.783384637770460190e-02
2.660928977590554823e+01 7.284041987383274575e-02
2.661557296121272742e+01 6.786582534554717883e-02
2.662185614651990662e+01 6.291067006962469677e-02
2.662813933182708936e+01 5.797525500825323475e-02
2.663442251713426501e+01 5.305957042792882467e-02
2.664070570244144776e+01 4.816329635884600280e-02
2.664698888774862340e+01 4.328580788309319138e-02
2.665327207305580615e+01 3.842618516526583733e-02
2.665955525836298534e+01 3.358322806642660002e-02
2.666583844367016098e+01 2.875547511150709085e-02
2.667212162897734373e+01 2.394122651356994647e-02
2.667840481428452648e+01 1.913857089586090340e-02
2.668468799959170212e+01 1.434541529578687961e-02
2.669097118489888487e+01 9.559517984578833408e-03
2.669725437020606051e+01 4.778523593285559368e-03
2.670353755551324326e+01 6.991428073644147729e-16
2.670982074082042246e+01 -4.778523593282808096e-03
2.671610392612759810e+01 -9.559517984578578403e-03
2.672238711143478085e+01 -1.434541529578409365e-02
2.672867029674196360e+01 -1.913857089586571206e-02
2.673495348204913924e+01 -2.394122651356965850e-02
2.674123666735632199e+01 -2.875547511150635879e-02
2.674751985266349763e+01 -3.358322806642457387e-02
2.675380303797067683e+01 -3.842618516526303402e-02
2.676008622327785957e+01 -4.328580788309035338e-02
2.676636940858503522e+01 -4.816329635884446236e-02
2.677265259389221796e+01 -5.305957042792695116e-02
2.677893577919940071e+01 -5.797525500825702338e-02
2.678521896450657636e+01 -6.291067006962414165e-02
2.679150214981375555e+01 -6.786582534554656820e-02
2.679778533512093475e+01 -7.284041987383027550e-02
2.680406852042811394e+01 -7.783384637770320025e-02
2.681035170573529669e+01 -8.284520042467628798e-02
2.681663489104247233e+01 -8.787329422654979738e-02
2.682291807634965508e+01 -9.291667487227608935e-02
2.682920126165683783e+01 -9.797364671661587532e-02
2.683548444696401347e+01 -1.030422975832842591e-01
2.684176763227119267e+01 -1.081205283817872759e-01
2.684805081757836831e+01 -1.132060856839244706e-01
2.685433400288555106e+01 -1.182965967597352230e-01
2.686061718819273381e+01 -1.233896065336722025e-01
2.686690037349990945e+01 -1.284826158914899596e-01
2.687318355880709220e+01 -1.335731207463685122e-01
2.687946674411427139e+01 -1.386586512598979304e-01
2.688574992942145059e+01 -1.437368106102625553e-01
2.689203311472862978e+01 -1.488053127054276836e-01
2.689831630003580543e+01 -1.538620182543486703e-01
2.690459948534298817e+01 -1.589049686332052458e-01
2.691088267065017092e+01 -1.639324170163782290e-01
2.691716585595734657e+01 -1.689428562829548286e-01
2.692344904126452931e+01 -1.739350432580117067e-01
2.692973222657170851e+01 -1.789080189033362134e-01
2.693601541187888415e+01 -1.838611241339184466e-01
2.694229859718606690e+01 -1.887940110029221186e-01
2.694858178249324254e+01 -1.937066490687369691e-01
2.695486496780042529e+01 -1.985993268315014437e-01
2.696114815310760804e+01 -2.034726482020660920e-01
2.696743133841478368e+01 -2.083275240430549347e-01
2.697371452372196288e+01 -2.131651588976950784e-01
2.697999770902914562e+01 -2.179870330966225123e-01
2.698628089433632127e+01 -2.227948805048990955e-01
2.699256407964350402e+01 -2.275906622394865964e-01
2.699884726495067966e+01 -2.323765367505826462e-01
2.700513045025786241e+01 -2.371548267179164060e-01
2.701141363556504515e+01 -2.419279832634665950e-01
2.701769682087222080e+01 -2.466985480255702856e-01
2.702398000617939999e+01 -2.514691136741956101e-01
2.703026319148658274e+01 -2.562422834733787957e-01
2.703654637679375838e+01 -2.610206305140059246e-01
2.704282956210094113e+01 -2.658066572475261125e-01
2.704911274740811677e+01 -2.706027559490856715e-01
2.705539593271529952e+01 -2.754111707270180398e-01
2.706167911802247872e+01 -2.802339616740892048e-01
2.706796230332965791e+01 -2.850729717257677875e-01
2.707424548863683711e+01 -2.899297967512743379e-01
2.708052867394401986e+01 -2.948057593558601752e-01
2.708681185925119550e+01 -2.997018868176716255e-01
2.709309504455837825e+01 -3.046188935208837822e-01
2.709937822986555389e+01 -3.095571681790836860e-01
2.710566141517273664e+01 -3.145167660707152701e-01
2.711194460047991583e+01 -3.194974064319900386e-01
2.711822778578709148e+01 -3.244984750742509472e-01
2.712451097109427423e+01 -3.295190322123954796e-01
2.713079415640145697e+01 -3.345578254107410276e-01
2.713707734170863262e+01 -3.396133074734629109e-01
2.714336052701581536e+01 -3.446836590295788705e-01
2.714964371232299101e+01 -3.497668154887987879e-01
2.715592689763017376e+01 -3.548604979756280198e-01
2.716221008293735295e+01 -3.599622477854282354e-01
2.716849326824452859e+01 -3.650694638495688427e-01
2.717477645355171134e+01 -3.701794426473046240e-01
2.718105963885889409e+01 -3.752894199611442883e-01
2.718734282416606973e+01 -3.803966138405261432e-01
2.719362600947325248e+01 -3.854982681160924463e-01
2.719990919478042812e+01 -3.905916957942799361e-01
2.720619238008760732e+01 -3.956743216597886637e-01
2.721247556539479007e+01 -4.007437234210988186e-01
2.721875875070196571e+01 -4.057976707525678406e-01
2.722504193600914846e+01 -4.108341616146360398e-01
2.723132512131633121e+01 -4.158514552713303836e-01
2.723760830662350685e+01 -4.208481014712883161e-01
2.724389149193068604e+01 -4.258229653136890169e-01
2.725017467723786524e+01 -4.307752473834607909e-01
2.725645786254504443e+01 -4.357044988100367000e-01
2.726274104785222718e+01 -4.406106309793090259e-01
2.726902423315940283e+01 -4.454939197086446034e-01
2.727530741846658557e+01 -4.503550037785679638e-01
2.728159060377376832e+01 -4.551948778003658824e-01
2.728787378908094396e+01 -4.600148794859505452e-01
2.729415697438812316e+01 -4.648166714725494031e-01
2.730044015969530236e+01 -4.696022179396059371e-01
2.730672334500248155e+01 -4.743737563371233645e-01
2.731300653030966430e+01 -4.791337646221633384e-01
2.731928971561683994e+01 -4.838849244723353871e-01
2.732557290092402269e+01 -4.886300810106986026e-01
2.733185608623120189e+01 -4.933721996343262695e-01
2.733813927153838108e+01 -4.981143205883187819e-01
2.734442245684556028e+01 -5.028595119668939351e-01
2.735070564215273592e+01 -5.076108218533200711e-01
2.735698882745991867e+01 -5.123712303298025850e-01
2.736327201276710142e+01 -5.171436020968597225e-01
2.736955519807427706e+01 -5.219306404391383936e-01
2.737583838338145981e+01 -5.267348432606175912e-01
2.738212156868863545e+01 -5.315584618870463629e-01
2.738840475399581464e+01 -5.364034632978790240e-01
2.739468793930299739e+01 -5.412714964034103238e-01
2.740097112461017304e+01 -5.461638629271123868e-01
2.740725430991735578e+01 -5.510814933880617827e-01
2.741353749522453853e+01 -5.560249286051611728e-01
2.741982068053171417e+01 -5.609943070648573116e-01
2.742610386583889692e+01 -5.659893584077636541e-01
2.743238705114607257e+01 -5.710094031987472674e-01
2.743867023645325176e+01 -5.760533590509756552e-01
2.744495342176043451e+01 -5.811197530779511622e-01
2.745123660706761015e+01 -5.862067405509457929e-01
2.745751979237479290e+01 -5.913121295432522961e-01
2.746380297768197565e+01 -5.964334112489306783e-01
2.747008616298915129e+01 -6.015677955740655891e-01
2.747636934829633049e+01 -6.067122515136094130e-01
2.748265253360350968e+01 -6.118635517486069597e-01
2.748893571891068888e+01 -6.170183208280600740e-01
2.749521890421787162e+01 -6.221730862377484739e-01
2.750150208952504727e+01 -6.273243316064022190e-01
2.750778527483223002e+01 -6.324685512583821945e-01
2.751406846013940921e+01 -6.376023052920094525e-01
2.752035164544658841e+01 -6.427222743451320719e-01
2.752663483075376760e+01 -6.478253132038122031e-01
2.753291801606094324e+01 -6.529085024173529872e-01
2.753920120136812599e+01 -6.579691971027392672e-01
2.754548438667530874e+01 -6.630050721537188441e-01
2.755176757198248438e+01 -6.680141631145211090e-01
2.755805075728966713e+01 -6.729949020340727506e-01
2.756433394259684633e+01 -6.779461476837246314e-01
2.757061712790402552e+01 -6.828672095987223800e-01
2.757690031321120472e+01 -6.877578654896341348e-01
2.758318349851838036e+01 -6.926183716641490795e-01
2.758946668382556311e+01 -6.974494662002107548e-01
2.759574986913274586e+01 -7.022523647172193018e-01
2.760203305443992150e+01 -7.070287487015889383e-01
2.760831623974710425e+01 -7.117807464544403384e-01
2.761459942505428344e+01 -7.165109068412227611e-01
2.762088261036145909e+01 -7.212221661341281509e-01
2.762716579566864183e+01 -7.259178083460599007e-01
2.763344898097581748e+01 -7.306014195586714166e-01
2.763973216628300023e+01 -7.352768368447498704e-01
2.764601535159018297e+01 -7.399480924751569155e-01
2.765229853689735862e+01 -7.446193541820083084e-01
2.765858172220453781e+01 -7.492948623206113767e-01
2.766486490751172056e+01 -7.539788648322565123e-01
2.767114809281889620e+01 -7.586755509572511436e-01
2.767743127812607895e+01 -7.633889846813397551e-01
2.768371446343325459e+01 -7.681230389185150775e-01
2.768999764874043734e+01 -7.728813314389457734e-01
2.769628083404762009e+01 -7.776671635411426253e-01
2.770256401935479573e+01 -7.824834624438100628e-01
2.770884720466197493e+01 -7.873327283339096594e-01
2.771513038996915768e+01 -7.922169869545351295e-01
2.772141357527633332e+01 -7.971377485495516613e-01
2.772769676058351607e+01 -8.020959739022157642e-01
2.773397994589069171e+01 -8.070920481131992341e-01
2.774026313119787446e+01 -8.121257626610706160e-01
2.774654631650505365e+01 -8.171963061758468205e-01
2.775282950181223285e+01 -8.223022642363064794e-01
2.775911268711941204e+01 -8.274416283747076939e-01
2.776539587242659479e+01 -8.326118143412228889e-01
2.777167905773377043e+01 -8.378096895457000093e-01
2.777796224304095318e+01 -8.430316094588534703e-01
2.778424542834812883e+01 -8.482734626198450423e-01
2.779052861365531157e+01 -8.535307237653025902e-01
2.779681179896249077e+01 -8.587985144668593973e-01
2.780309498426966641e+01 -8.640716705434940970e-01
2.780937816957684916e+01 -8.693448154017457963e-01
2.781566135488403191e+01 -8.746124383541218350e-01
2.782194454019120755e+01 -8.798689768746277284e-01
2.782822772549839030e+01 -8.851089016719618785e-01
2.783451091080556594e+01 -8.903268033967750572e-01
2.784079409611274514e+01 -8.955174797509963813e-01
2.784707728141992789e+01 -9.006760217345799457e-01
2.785336046672710353e+01 -9.057978977499430151e-01
2.785964365203428628e+01 -9.108790342865007439e-01
2.786592683734146902e+01 -9.159158919274275057e-01
2.787221002264864467e+01 -9.209055354586795916e-01
2.787849320795582742e+01 -9.258456969151662719e-01
2.788477639326300306e+01 -9.307348304710719722e-01
2.789105957857018225e+01 -9.355721581698620559e-01
2.789734276387736500e+01 -9.403577055928394879e-01
2.790362594918454064e+01 -9.450923266831825487e-01
2.790990913449172339e+01 -9.497777170727905727e-01
2.791619231979890614e+01 -9.544164154008931700e-01
2.792247550510608178e+01 -9.590117922647557469e-01
2.792875869041326098e+01 -9.635680266012734974e-01
2.793504187572044017e+01 -9.680900694625726999e-01
2.794132506102761937e+01 -9.725835953164055914e-01
2.794760824633480212e+01 -9.770549411709684717e-01
2.795389143164197776e+01 -9.815110339916505167e-01
2.796017461694916051e+01 -9.859593070419844230e-01
2.796645780225634326e+01 -9.904076059400970244e-01
2.797274098756351890e+01 -9.948640853737886758e-01
2.797902417287069810e+01 -9.993370975590573080e-01
2.798530735817787374e+01 -1.003835073657031840e+00
2.799159054348505649e+01 -1.008366399481010589e+00
2.799787372879223923e+01 -1.012939286926343385e+00
2.800415691409941488e+01 -1.017561642640595787e+00
2.801044009940659762e+01 -1.022240935517656713e+00
2.801672328471377682e+01 -1.026984064646577544e+00
2.802300647002095602e+01 -1.031797229373188962e+00
2.802928965532813521e+01 -1.036685803138713169e+00
2.803557284063531085e+01 -1.041654212745197317e+00
2.804185602594249360e+01 -1.046705824661878115e+00
2.804813921124967635e+01 -1.051842839930015039e+00
2.805442239655685199e+01 -1.057066199146970975e+00
2.806070558186403474e+01 -1.062375498913711525e+00
2.806698876717121394e+01 -1.067768921014672800e+00
2.807327195247838958e+01 -1.073243175466660260e+00
2.807955513778557233e+01 -1.078793458424804452e+00
2.808583832309274797e+01 -1.084413425771113104e+00
2.809212150839993072e+01 -1.090095183036496218e+00
2.809840469370711347e+01 -1.095829292121804910e+00
2.810468787901428911e+01 -1.101604795090791455e+00
2.811097106432146830e+01 -1.107409255109084167e+00
2.811725424962865105e+01 -1.113228814401526767e+00
2.812353743493582670e+01 -1.119048268897851584e+00
2.812982062024300944e+01 -1.124851159035955117e+00
2.813610380555018509e+01 -1.130619875995599211e+00
2.814238699085736783e+01 -1.136335782446164178e+00
2.814867017616455058e+01 -1.141979346711376575e+00
2.815495336147172623e+01 -1.147530289085538779e+00
2.816123654677890542e+01 -1.152967738880427140e+00
2.816751973208608462e+01 -1.158270400642658737e+00
2.817380291739326381e+01 -1.163416727859556410e+00
2.818008610270044656e+01 -1.168385102368607598e+00
2.818636928800762220e+01 -1.173154017603421195e+00
2.819265247331480495e+01 -1.177702263748512168e+00
2.819893565862198415e+01 -1.182009112836900355e+00
2.820521884392916334e+01 -1.186054501809722383e+00
2.821150202923634254e+01 -1.189819211565121604e+00
2.821778521454351818e+01 -1.193285040055484858e+00
2.822406839985070093e+01 -1.196434967546847083e+00
2.823035158515788368e+01 -1.199253312231516766e+00
2.823663477046505932e+01 -1.201725874483988932e+00
2.824291795577224207e+01 -1.203840068169563127e+00
2.824920114107942126e+01 -1.205585037553673189e+00
2.825548432638659690e+01 -1.206951758516047191e+00
2.826176751169377965e+01 -1.207933122945394233e+00
2.826805069700095530e+01 -1.208524005375646748e+00
2.827433388230813804e+01 -1.208721311121388364e+00
2.828061706761532079e+01 -1.208524005375646748e+00
2.828690025292249643e+01 -1.207933122945394233e+00
2.829318343822967918e+01 -1.206951758516047413e+00
2.829946662353685838e+01 -1.205585037553673411e+00
2.830574980884403402e+01 -1.203840068169564015e+00
2.831203299415121677e+01 -1.201725874483989598e+00
2.831831617945839241e+01 -1.199253312231517654e+00
2.832459936476557516e+01 -1.196434967546847528e+00
2.833088255007275791e+01 -1.193285040055486190e+00
2.833716573537993355e+01 -1.189819211565123380e+00
2.834344892068711275e+01 -1.186054501809723494e+00
2.834973210599429549e+01 -1.182009112836898579e+00
2.835601529130147114e+01 -1.177702263748514833e+00
2.836229847660865389e+01 -1.173154017603423638e+00
2.836858166191582953e+01 -1.168385102368608708e+00
2.837486484722301228e+01 -1.163416727859557964e+00
2.838114803253019147e+01 -1.158270400642660514e+00
2.838743121783737067e+01 -1.152967738880428472e+00
